dataset,Coleta,Dia,Vaso,Classe,Tempo_evento,linha_global_evento,Pres_evento,delta_pressao,limiar_delta_pressao,linha_global_corte_inicio,linha_global_corte_fim,Tempo_corte_inicio,Tempo_corte_fim,linhas_corte
antes_dia_20,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,328.38,54066,79.9,1.3100000000000023,1.001699999999998,54036,54096,320.54,336.92,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,300.56,48780,90.83,1.2999999999999972,0.8007999999999968,48750,48810,292.93,308.72,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,120.17,60568,91.93,1.2999999999999972,1.0820999999999998,60538,60598,112.05,127.71,61
antes_dia_20,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,328.13,54065,78.59,1.2900000000000063,1.001699999999998,54035,54095,320.29,336.67,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 3,13.0,3.0,1,314.91,58764,83.64,1.2900000000000063,0.9848999999999831,58734,58794,307.32,323.19,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,300.43,51363,90.79,1.289999999999992,0.7947999999999938,51333,51393,293.3,308.07,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,300.26,5198,91.25,1.2800000000000011,0.8410999999999929,5168,5228,293.17,308.12,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,308.25,62959,77.25,1.2800000000000011,0.8098000000000026,62929,62989,300.54,316.35,61
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,303.02,680,82.71,1.2700000000000102,0.9510500000000036,650,710,294.93,310.84,61
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,240.8,2863,88.8,1.269999999999996,1.0757999999999703,2833,2893,233.6,248.67,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,321.29,40584,93.17,1.269999999999996,0.6851499999999984,40554,40614,313.73,328.39,61
antes_dia_20,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,122.55,69692,90.61,1.269999999999996,1.1600000000000033,69662,69722,113.01,132.03,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,300.32,12777,90.9,1.259999999999991,0.777699999999999,12747,12807,292.49,307.56,61
antes_dia_20,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,328.63,54067,81.15,1.25,1.001699999999998,54037,54097,320.8,337.17,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,309.74,62963,87.05,1.25,0.8098000000000026,62933,62993,301.53,317.36,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,300.5,45790,90.46,1.240000000000009,0.752199999999993,45760,45820,292.31,308.02,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,300.4,10313,90.47,1.2199999999999989,0.7747999999999995,10283,10343,292.56,307.67,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 3,13.0,3.0,1,301.26,58712,87.85,1.2199999999999989,0.9848999999999831,58682,58742,293.35,309.32,61
antes_dia_20,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,135.91,69734,68.88,1.2099999999999937,1.1600000000000033,69704,69764,126.45,145.61,61
antes_dia_20,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,137.89,69740,75.94,1.2099999999999937,1.1600000000000033,69710,69770,128.18,147.61,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,300.67,56521,90.13,1.2000000000000028,1.0006999999999928,56491,56551,292.35,308.28,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,308.77,56553,87.65,1.2000000000000028,1.0006999999999928,56523,56583,301.17,317.01,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 3,13.0,3.0,1,316.57,58768,90.05,1.2000000000000028,0.9848999999999831,58738,58798,308.32,324.24,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,300.08,15312,92.5,1.1899999999999977,0.8052500000000051,15282,15342,292.18,307.37,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,120.82,17334,91.36,1.1899999999999977,0.9739999999999923,17304,17364,113.74,127.97,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,300.48,43518,90.59,1.1899999999999977,0.9229999999999985,43488,43548,293.46,308.28,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,136.07,60628,87.25,1.1899999999999977,1.0820999999999998,60598,60658,127.71,143.71,61
antes_dia_20,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,139.63,69745,81.45,1.1899999999999977,1.1600000000000033,69715,69775,129.91,149.31,61
antes_dia_20,dia 19 - Soja Saudavel Vaso 2,19.0,2.0,1,107.32,65858,82.54,1.1800000000000068,0.9728500000000011,65828,65888,98.6,116.29,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,300.54,62929,90.81,1.1799999999999926,0.8098000000000026,62899,62959,292.28,308.25,61
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,240.51,2862,90.07,1.1700000000000017,1.0757999999999703,2832,2892,233.36,248.43,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,300.03,5197,92.53,1.1700000000000017,0.8410999999999929,5167,5227,292.94,307.89,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,133.62,17388,93.12,1.1700000000000017,0.9739999999999923,17358,17418,126.56,140.82,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,84.56,30497,82.67,1.1700000000000017,0.6700000000000017,30493,30527,82.36,93.41,35
antes_dia_20,dia 19 - Soja Saudavel Vaso 2,19.0,2.0,1,106.22,65854,78.27,1.1700000000000017,0.9728500000000011,65824,65884,97.55,115.02,61
antes_dia_20,dia 19 - Soja Saudavel Vaso 5,19.0,5.0,1,137.52,69739,74.73,1.1600000000000108,1.1600000000000033,69709,69769,127.85,147.23,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,300.51,5199,90.11,1.1400000000000006,0.8410999999999929,5169,5229,293.41,308.35,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,739.49,14512,92.44,1.1299999999999955,0.777699999999999,14482,14542,731.63,746.81,61
antes_dia_20,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,329.19,54069,83.72,1.1299999999999955,1.001699999999998,54039,54099,321.35,337.68,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,300.12,56519,92.43,1.1299999999999955,1.0006999999999928,56489,56549,291.85,307.78,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,300.55,15314,90.06,1.1200000000000045,0.8052500000000051,15284,15344,292.65,307.83,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,309.98,62964,88.17,1.1200000000000045,0.8098000000000026,62934,62994,301.77,317.61,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,302.05,43524,85.04,1.1199999999999903,0.9229999999999985,43494,43554,294.89,309.7,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 3,13.0,3.0,1,300.36,58709,90.95,1.1199999999999903,0.9848999999999831,58679,58739,292.51,308.58,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,300.57,12778,89.79,1.1099999999999994,0.777699999999999,12748,12808,292.73,307.83,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,300.81,48781,89.72,1.1099999999999994,0.8007999999999968,48751,48811,293.32,308.97,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,300.37,56520,91.33,1.1000000000000085,1.0006999999999928,56490,56550,292.1,308.03,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 4,13.0,4.0,1,120.42,60569,90.83,1.1000000000000085,1.0820999999999998,60539,60599,112.3,128.11,61
antes_dia_20,dia 19 - Soja Saudavel Vaso 2,19.0,2.0,1,106.48,65855,79.37,1.1000000000000085,0.9728500000000011,65825,65885,97.82,115.31,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,300.49,7717,90.09,1.0999999999999943,0.7974999999999941,7687,7747,292.72,307.66,61
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,242.36,2867,83.7,1.0900000000000034,1.0757999999999703,2837,2897,234.59,249.66,61
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,120.36,38208,91.8,1.0900000000000034,0.727199999999997,38178,38238,114.04,126.67,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,310.54,62966,90.25,1.0900000000000034,0.8098000000000026,62936,62996,302.26,318.11,61
antes_dia_20,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,300.6,53959,90.01,1.0899999999999892,1.001699999999998,53929,53989,292.71,307.89,61
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,254.18,2916,93.08,1.0799999999999983,1.0757999999999703,2886,2946,246.99,262.05,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,300.64,10314,89.39,1.0799999999999983,0.7747999999999995,10284,10344,292.79,307.9,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,300.9,10315,88.31,1.0799999999999983,0.7747999999999995,10285,10345,293.04,308.14,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,300.81,15315,88.98,1.0799999999999983,0.8052500000000051,15285,15345,292.88,308.07,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,300.76,45791,89.38,1.0799999999999983,0.752199999999993,45761,45821,292.55,308.27,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,300.24,62928,91.99,1.0799999999999983,0.8098000000000026,62898,62958,292.04,307.85,61
antes_dia_20,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,120.41,34269,91.66,1.0700000000000074,0.7243999999999812,34239,34299,114.25,126.62,61
antes_dia_20,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,331.15,54074,90.15,1.0700000000000074,1.001699999999998,54044,54104,322.68,338.98,61
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,300.75,673,89.13,1.0600000000000023,0.9510500000000036,643,703,293.13,309.04,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,120.58,19067,90.54,1.0499999999999972,0.8190500000000008,19037,19097,113.54,127.71,61
antes_dia_20,dia 12 - Soja Saudavel Vaso 2,12.0,2.0,1,329.44,54070,84.77,1.0499999999999972,1.001699999999998,54040,54100,321.61,337.93,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,309.02,56554,88.69,1.039999999999992,1.0006999999999928,56524,56584,301.41,317.3,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,301.01,45792,88.35,1.0300000000000011,0.752199999999993,45762,45822,292.81,308.52,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,300.66,51364,89.76,1.0300000000000011,0.7947999999999938,51334,51394,293.54,308.3,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,300.7,43519,89.57,1.0200000000000102,0.9229999999999985,43489,43549,293.7,308.51,61
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,302.46,679,83.98,1.019999999999996,0.9510500000000036,649,709,294.62,310.59,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 1,13.0,1.0,1,309.56,56556,90.65,1.0100000000000051,1.0006999999999928,56526,56586,301.91,317.79,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,740.1,42259,92.84,1.009999999999991,0.6851499999999984,42229,42289,731.87,748.28,61
antes_dia_20,dia 19 - Soja Saudavel Vaso 2,19.0,2.0,1,106.74,65856,80.38,1.009999999999991,0.9728500000000011,65826,65886,98.07,115.62,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,301.33,12781,86.95,1.0,0.777699999999999,12751,12811,293.44,308.57,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 6,18.0,6.0,0,120.58,17333,92.55,1.0,0.9739999999999923,17303,17363,113.51,127.73,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,301.06,48782,88.73,0.9899999999999949,0.8007999999999968,48752,48812,293.85,309.22,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,310.23,62965,89.16,0.9899999999999949,0.8098000000000026,62935,62995,302.02,317.85,61
antes_dia_20,dia 19 - Soja Saudavel Vaso 2,19.0,2.0,1,107.0,65857,81.36,0.980000000000004,0.9728500000000011,65827,65887,98.34,115.94,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,304.37,5213,80.43,0.9799999999999898,0.8410999999999929,5183,5243,296.71,311.7,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 2,11.0,2.0,1,303.01,43526,82.68,0.9799999999999898,0.9229999999999985,43496,43556,295.34,310.16,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,300.8,12779,88.82,0.9700000000000131,0.777699999999999,12749,12809,292.96,308.1,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,300.72,7718,89.12,0.9699999999999989,0.7974999999999941,7688,7748,292.95,307.9,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,755.78,9503,92.73,0.9699999999999989,0.7974999999999941,9473,9533,748.57,763.56,61
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,301.55,676,86.38,0.960000000000008,0.9510500000000036,646,706,293.88,309.79,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,300.74,5200,89.15,0.9599999999999937,0.8410999999999929,5170,5230,293.65,308.65,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,299.98,7715,92.75,0.9599999999999937,0.7974999999999941,7685,7745,292.2,307.19,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,747.56,53159,92.75,0.9599999999999937,0.7947999999999938,53129,53189,739.93,754.55,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,740.86,17014,92.76,0.9399999999999977,0.8052500000000051,16984,17044,733.68,748.76,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,127.78,27612,86.96,0.9399999999999977,0.5944499999999971,27582,27642,119.58,136.19,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 9,19.0,9.0,0,127.78,29125,86.96,0.9399999999999977,0.5944499999999971,29095,29155,119.58,136.19,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,304.41,51378,80.14,0.9399999999999977,0.7947999999999938,51348,51408,296.81,311.62,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,300.89,51365,88.83,0.9300000000000068,0.7947999999999938,51335,51395,293.77,308.52,61
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,120.57,38209,90.87,0.9299999999999926,0.727199999999997,38179,38239,114.25,126.87,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,301.3,48783,87.81,0.9200000000000017,0.8007999999999968,48753,48813,294.24,309.46,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,150.83,26184,88.07,0.9199999999999875,0.6580000000000052,26154,26214,142.39,159.01,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,300.96,7719,88.22,0.9000000000000057,0.7974999999999941,7689,7749,293.19,308.14,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,150.52,26183,87.15,0.8900000000000006,0.6580000000000052,26153,26213,142.13,158.75,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,300.97,5201,88.27,0.8800000000000097,0.8410999999999929,5171,5231,293.88,308.88,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,301.04,15316,88.1,0.8800000000000097,0.8052500000000051,15286,15346,293.18,308.31,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,301.14,10316,87.43,0.8799999999999955,0.7747999999999995,10286,10346,293.27,308.37,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,301.26,45793,87.47,0.8799999999999955,0.752199999999993,45763,45823,293.1,308.76,61
antes_dia_20,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,300.79,62930,89.93,0.8799999999999955,0.8098000000000026,62900,62960,292.53,308.81,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,128.35,27614,88.62,0.8700000000000045,0.5944499999999971,27584,27644,120.09,136.72,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 9,19.0,9.0,0,128.35,29127,88.62,0.8700000000000045,0.5944499999999971,29097,29157,120.09,136.72,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 9,12.0,9.0,0,301.04,12780,87.95,0.8699999999999903,0.777699999999999,12750,12810,293.2,308.33,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 7,18.0,7.0,0,120.81,19068,89.68,0.8599999999999994,0.8190500000000008,19038,19098,113.78,127.96,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 7,12.0,7.0,0,301.45,7721,86.58,0.8500000000000085,0.7974999999999941,7691,7751,293.67,308.71,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,301.73,5204,85.9,0.8499999999999943,0.8410999999999929,5174,5234,294.58,309.59,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,302.05,45796,85.09,0.8499999999999943,0.752199999999993,45766,45826,293.84,309.6,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,301.12,51366,87.98,0.8499999999999943,0.7947999999999938,51336,51396,293.99,308.75,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,151.13,26185,88.91,0.8400000000000034,0.6580000000000052,26155,26215,142.65,159.31,61
antes_dia_20,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,300.37,32975,92.06,0.8400000000000034,0.5825999999999958,32945,33005,294.95,305.92,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 1,12.0,1.0,0,301.28,15317,87.27,0.8299999999999983,0.8052500000000051,15287,15347,293.41,308.58,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,89.66,30514,87.57,0.8299999999999983,0.6700000000000017,30493,30544,82.36,98.34,52
antes_dia_20,dia 13 - Soja Saudavel Vaso 5,13.0,5.0,1,301.04,62931,89.11,0.8200000000000074,0.8098000000000026,62901,62961,292.83,309.23,61
antes_dia_20,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,120.19,34268,92.73,0.8100000000000023,0.7243999999999812,34238,34298,114.05,126.42,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,301.55,48784,87.0,0.8100000000000023,0.8007999999999968,48754,48814,294.47,309.7,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 4,11.0,4.0,1,302.34,48787,84.74,0.8100000000000023,0.8007999999999968,48757,48817,295.15,310.49,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,301.38,10317,86.63,0.8000000000000114,0.7747999999999995,10287,10347,293.51,308.71,61
antes_dia_20,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,317.62,33068,93.08,0.7999999999999972,0.5825999999999958,33038,33098,311.89,323.01,61
antes_dia_20,dia 18 - Soja Saudavel Vaso 2,18.0,2.0,1,120.61,34270,90.86,0.7999999999999972,0.7243999999999812,34240,34300,114.45,126.84,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,301.51,45794,86.67,0.7999999999999972,0.752199999999993,45764,45824,293.35,309.11,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,329.41,45904,93.55,0.7999999999999972,0.752199999999993,45874,45934,321.75,336.41,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 5,11.0,5.0,1,301.35,51367,87.18,0.7999999999999972,0.7947999999999938,51337,51397,294.22,308.99,61
antes_dia_20,dia 12 - Soja Heterodera Vaso 8,12.0,8.0,0,735.56,11984,92.36,0.7900000000000063,0.7747999999999995,11954,12014,728.34,743.47,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,128.04,27613,87.75,0.7900000000000063,0.5944499999999971,27583,27643,119.84,136.45,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 9,19.0,9.0,0,128.04,29126,87.75,0.7900000000000063,0.5944499999999971,29096,29156,119.84,136.45,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,128.65,27615,89.4,0.7800000000000011,0.5944499999999971,27585,27645,120.34,136.98,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 9,19.0,9.0,0,128.65,29128,89.4,0.7800000000000011,0.5944499999999971,29098,29158,120.34,136.98,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,121.88,26080,92.85,0.7700000000000102,0.6580000000000052,26050,26110,113.54,130.14,61
antes_dia_20,dia 18 - Soja Saudavel Vaso 5,18.0,5.0,1,120.78,38210,90.1,0.7700000000000102,0.727199999999997,38180,38240,114.55,127.08,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 3,11.0,3.0,1,748.28,47551,92.33,0.769999999999996,0.752199999999993,47521,47581,740.3,755.87,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,150.21,26182,86.26,0.7600000000000051,0.6580000000000052,26152,26212,141.85,158.5,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,302.36,40508,85.67,0.7600000000000051,0.6851499999999984,40478,40538,294.23,309.88,61
antes_dia_20,dia 19 - Soja Saudavel Vaso 4,19.0,4.0,1,80.9,68396,91.0,0.7600000000000051,0.16499999999999246,68395,68426,80.54,90.27,32
antes_dia_20,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,89.93,30515,88.32,0.75,0.6700000000000017,30493,30545,82.36,98.65,53
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,149.11,26178,84.01,0.7400000000000091,0.6580000000000052,26148,26208,140.68,157.47,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,126.43,27607,83.94,0.730000000000004,0.5944499999999971,27577,27637,118.06,134.8,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 9,19.0,9.0,0,126.43,29120,83.94,0.730000000000004,0.5944499999999971,29090,29150,118.06,134.8,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,88.37,30510,85.34,0.730000000000004,0.6700000000000017,30493,30540,82.36,97.26,48
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,148.85,26177,83.27,0.7299999999999898,0.6580000000000052,26147,26207,140.43,157.17,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,90.19,30516,89.02,0.7000000000000028,0.6700000000000017,30493,30546,82.36,98.97,54
antes_dia_20,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,302.6,40509,84.97,0.7000000000000028,0.6851499999999984,40479,40539,294.48,310.13,61
antes_dia_20,dia 11 - Soja Saudavel Vaso 1,11.0,1.0,1,303.64,40513,82.37,0.6999999999999886,0.6851499999999984,40483,40543,295.46,311.11,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 7,19.0,7.0,0,151.39,26186,89.59,0.6800000000000068,0.6580000000000052,26156,26216,142.91,159.61,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,90.47,30517,89.7,0.6800000000000068,0.6700000000000017,30493,30547,82.36,99.28,55
antes_dia_20,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,300.55,32976,91.38,0.6800000000000068,0.5825999999999958,32946,33006,295.13,306.1,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,86.96,30505,82.14,0.6700000000000017,0.6700000000000017,30493,30535,82.36,95.77,43
antes_dia_20,dia 19 - Soja Heterodera Vaso 1,19.0,1.0,0,87.22,30506,82.81,0.6700000000000017,0.6700000000000017,30493,30536,82.36,96.07,44
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,127.48,27611,86.02,0.6400000000000006,0.5944499999999971,27581,27641,119.32,135.93,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,128.91,27616,90.04,0.6400000000000006,0.5944499999999971,27586,27646,120.6,137.25,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 9,19.0,9.0,0,127.48,29124,86.02,0.6400000000000006,0.5944499999999971,29094,29154,119.32,135.93,61
antes_dia_20,dia 19 - Soja Heterodera Vaso 9,19.0,9.0,0,128.91,29129,90.04,0.6400000000000006,0.5944499999999971,29099,29159,120.6,137.25,61
antes_dia_20,dia 18 - Soja Saudavel Vaso 1,18.0,1.0,1,300.74,32977,90.77,0.6099999999999994,0.5825999999999958,32947,33007,295.32,306.28,61
antes_dia_20,dia 19 - Soja Saudavel Vaso 4,19.0,4.0,1,81.23,68397,91.61,0.6099999999999994,0.16499999999999246,68395,68427,80.54,90.57,33
antes_dia_20,dia 19 - Soja Heterodera Vaso 8,19.0,8.0,0,126.68,27608,84.54,0.6000000000000085,0.5944499999999971,27578,27638,118.37,135.1,61
