Coleta,Dia,Vaso,Tempo,Classe,predito,prob_sem_nematoide,acertou
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,642.71,0,1,0.6524029186482511,False
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,542.43,1,1,0.9023131585972906,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,261.89,1,1,0.997337183367541,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,513.75,1,1,0.9363867237668598,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,574.28,1,1,0.9965439319753087,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,304.74,0,0,0.016508886582691885,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,151.92,1,1,0.9511128656718864,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,240.44,1,0,0.46153849062132596,False
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,210.6,1,0,0.47873207279954194,False
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,596.29,1,1,0.905056341607753,True
