dataset,tipo,Coleta,Dia,Vaso,Classe,Tempo,linha_global,sensor,valor,delta_abs
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Heter,21.0,,0,202.72,40040,Soil,2452.0,79.0
dia_20_mais,mudanca_abrupta,Página9,20.0,,1,284.73,85617,Soil,2470.0,79.0
dia_20_mais,mudanca_abrupta,Página11,20.0,,1,157.3,88178,Soil,2576.0,79.0
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Sauda,21.0,,1,356.94,92003,Soil,2419.0,79.0
dia_20_mais,mudanca_abrupta,Página14,21.0,,1,230.12,95260,Soil,2529.0,79.0
dia_20_mais,mudanca_abrupta,Página14,21.0,,1,345.61,95777,Soil,2431.0,79.0
dia_20_mais,mudanca_abrupta,Página15,21.0,,1,88.92,96663,Soil,2824.0,79.0
dia_20_mais,mudanca_abrupta,Página15,21.0,,1,225.02,97268,Soil,2786.0,79.0
dia_20_mais,mudanca_abrupta,Página3,20.0,,0,147.9,33749,Soil,2521.0,78.0
dia_20_mais,mudanca_abrupta,Página3,20.0,,0,316.12,34524,Soil,2583.0,78.0
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Heter,21.0,,0,142.59,39775,Soil,2439.0,78.0
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Heter,21.0,,0,255.89,40276,Soil,2462.0,78.0
dia_20_mais,mudanca_abrupta,Página9,20.0,,1,175.06,85110,Soil,2428.0,78.0
dia_20_mais,mudanca_abrupta,Página10,20.0,,1,159.19,86620,Soil,2460.0,78.0
dia_20_mais,mudanca_abrupta,Página10,20.0,,1,171.0,86674,Soil,2484.0,78.0
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Sauda,21.0,,1,120.18,90946,Soil,2435.0,78.0
dia_20_mais,mudanca_abrupta,Página14,21.0,,1,408.74,96060,Soil,2606.0,78.0
dia_20_mais,mudanca_abrupta,Página8,20.0,,0,89.07,42701,Soil,2288.0,77.0
dia_20_mais,mudanca_abrupta,Página12,20.0,,1,69.99,89420,Soil,2423.0,77.0
dia_20_mais,mudanca_abrupta,Página13,21.0,,1,440.48,94293,Soil,2520.0,77.0
dia_20_mais,mudanca_abrupta,Página3,20.0,,0,291.74,34411,Soil,2502.0,76.0
dia_20_mais,mudanca_abrupta,Página8,20.0,,0,408.83,44114,Soil,2338.0,76.0
dia_20_mais,mudanca_abrupta,Página8,20.0,,0,344.46,43830,Soil,2228.0,75.0
dia_20_mais,mudanca_abrupta,Página6,20.0,,0,276.2,39088,Soil,2521.0,73.0
dia_20_mais,mudanca_abrupta,Página7,20.0,,0,203.91,41764,Soil,2387.0,73.0
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Heter,20.0,,0,92.54,31908,Soil,2525.0,72.0
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Heter,20.0,,0,211.49,32453,Soil,2551.0,71.0
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Heter,20.0,,0,295.84,32842,Soil,2555.0,69.0
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Heter,20.0,,0,374.48,33204,Soil,2572.0,69.0
dia_20_mais,mudanca_abrupta,Página6,20.0,,0,151.28,38514,Soil,2584.0,69.0
dia_20_mais,mudanca_abrupta,Página7,20.0,,0,194.81,41725,Soil,2418.0,69.0
dia_20_mais,mudanca_abrupta,Página9,20.0,,1,93.94,84735,Soil,2407.0,69.0
dia_20_mais,mudanca_abrupta,Página8,20.0,,0,89.27,42702,Soil,2220.0,68.0
dia_20_mais,mudanca_abrupta,Página7,20.0,,0,138.68,41476,Temp.,31.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página7,20.0,,0,139.26,41478,Temp.,31.0,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página7,20.0,,0,140.81,41485,Temp.,31.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página7,20.0,,0,148.91,41523,Temp.,31.0,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página7,20.0,,0,149.33,41525,Temp.,31.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página7,20.0,,0,154.28,41545,Temp.,31.0,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página7,20.0,,0,155.75,41552,Temp.,31.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página7,20.0,,0,162.8,41585,Temp.,31.0,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página7,20.0,,0,269.07,42053,Temp.,31.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Sauda,20.0,,1,79.48,83300,Temp.,26.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Sauda,20.0,,1,112.88,83457,Temp.,27.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Sauda,20.0,,1,113.08,83458,Temp.,27.0,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Sauda,20.0,,1,113.29,83459,Temp.,27.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Sauda,20.0,,1,113.68,83461,Temp.,27.0,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Sauda,20.0,,1,113.88,83462,Temp.,27.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Sauda,20.0,,1,151.16,83634,Temp.,28.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Sauda,20.0,,1,193.72,83835,Temp.,29.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Sauda,20.0,,1,237.12,84036,Temp.,30.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Sauda,20.0,,1,271.47,84196,Temp.,31.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Sauda,21.0,,1,100.9,90859,Temp.,23.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Sauda,21.0,,1,136.08,91016,Temp.,24.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Sauda,21.0,,1,136.29,91017,Temp.,24.0,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Sauda,21.0,,1,136.73,91019,Temp.,24.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Sauda,21.0,,1,170.53,91170,Temp.,25.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Sauda,21.0,,1,210.93,91351,Temp.,26.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Sauda,21.0,,1,211.13,91352,Temp.,26.0,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Sauda,21.0,,1,211.34,91353,Temp.,26.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Sauda,21.0,,1,253.24,91541,Temp.,27.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Sauda,21.0,,1,296.94,91736,Temp.,28.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página13,21.0,,1,121.04,92862,Temp.,27.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página13,21.0,,1,170.91,93085,Temp.,28.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página13,21.0,,1,232.34,93360,Temp.,29.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página13,21.0,,1,233.0,93363,Temp.,29.0,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página13,21.0,,1,233.21,93364,Temp.,29.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página13,21.0,,1,296.17,93646,Temp.,30.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página13,21.0,,1,296.38,93647,Temp.,30.0,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página13,21.0,,1,296.59,93648,Temp.,30.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página13,21.0,,1,297.01,93650,Temp.,30.0,0.1999999999999993
dia_20_mais,mudanca_abrupta,Página13,21.0,,1,297.23,93651,Temp.,30.2,0.1999999999999993
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Heter,20.0,,0,81.57,31857,Temp.,37.4,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Heter,20.0,,0,86.24,31877,Temp.,37.5,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Heter,20.0,,0,86.44,31878,Temp.,37.4,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Heter,20.0,,0,86.85,31880,Temp.,37.5,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Heter,20.0,,0,91.51,31903,Temp.,37.6,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Heter,20.0,,0,96.43,31924,Temp.,37.7,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Heter,20.0,,0,107.17,31973,Temp.,37.9,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Heter,20.0,,0,111.87,31996,Temp.,38.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Heter,20.0,,0,117.64,32021,Temp.,38.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 20 sem pressao - Soja Heter,20.0,,0,122.13,32043,Temp.,38.2,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página3,20.0,,0,81.61,33441,Temp.,36.9,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página3,20.0,,0,86.87,33467,Temp.,37.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página3,20.0,,0,87.29,33469,Temp.,36.9,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página3,20.0,,0,87.49,33470,Temp.,37.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página3,20.0,,0,93.8,33498,Temp.,37.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página3,20.0,,0,99.31,33525,Temp.,37.2,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página3,20.0,,0,99.51,33526,Temp.,37.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página3,20.0,,0,99.9,33528,Temp.,37.2,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página3,20.0,,0,111.88,33583,Temp.,37.4,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página3,20.0,,0,112.08,33584,Temp.,37.3,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página4,20.0,,0,71.94,34957,Temp.,33.5,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página4,20.0,,0,75.75,34976,Temp.,33.6,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página4,20.0,,0,79.1,34992,Temp.,33.7,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página4,20.0,,0,85.95,35023,Temp.,33.9,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página4,20.0,,0,89.77,35042,Temp.,34.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página4,20.0,,0,89.97,35043,Temp.,33.9,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página4,20.0,,0,90.17,35044,Temp.,34.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página4,20.0,,0,93.38,35060,Temp.,34.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página4,20.0,,0,97.08,35075,Temp.,34.2,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página4,20.0,,0,105.07,35114,Temp.,34.4,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página5,20.0,,0,77.57,36550,Temp.,39.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página5,20.0,,0,85.42,36585,Temp.,39.2,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página5,20.0,,0,101.54,36661,Temp.,39.4,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página5,20.0,,0,101.74,36662,Temp.,39.3,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página5,20.0,,0,101.94,36663,Temp.,39.4,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página5,20.0,,0,109.28,36695,Temp.,39.5,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página5,20.0,,0,109.48,36696,Temp.,39.4,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página5,20.0,,0,109.68,36697,Temp.,39.5,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página5,20.0,,0,119.57,36742,Temp.,39.6,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página5,20.0,,0,126.32,36775,Temp.,39.7,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página6,20.0,,0,66.39,38121,Temp.,35.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página6,20.0,,0,71.65,38146,Temp.,35.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página6,20.0,,0,77.0,38170,Temp.,35.2,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página6,20.0,,0,86.62,38214,Temp.,35.4,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página6,20.0,,0,86.84,38215,Temp.,35.3,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página6,20.0,,0,87.24,38217,Temp.,35.4,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página6,20.0,,0,87.64,38219,Temp.,35.3,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página6,20.0,,0,87.85,38220,Temp.,35.4,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página6,20.0,,0,92.3,38242,Temp.,35.5,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página6,20.0,,0,96.8,38261,Temp.,35.6,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Heter,21.0,,0,80.23,39499,Temp.,35.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Heter,21.0,,0,87.09,39528,Temp.,35.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Heter,21.0,,0,87.3,39529,Temp.,35.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Heter,21.0,,0,87.55,39530,Temp.,35.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Heter,21.0,,0,94.49,39563,Temp.,35.2,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Heter,21.0,,0,94.86,39564,Temp.,35.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Heter,21.0,,0,95.95,39567,Temp.,35.2,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Heter,21.0,,0,96.16,39568,Temp.,35.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Heter,21.0,,0,96.37,39569,Temp.,35.2,0.10000000000000142
dia_20_mais,mudanca_abrupta,dia 21 sem pressao - Soja Heter,21.0,,0,109.53,39627,Temp.,35.4,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página8,20.0,,0,77.93,42652,Temp.,34.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página8,20.0,,0,83.76,42676,Temp.,34.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página8,20.0,,0,83.97,42677,Temp.,34.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página8,20.0,,0,84.17,42678,Temp.,34.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página8,20.0,,0,84.38,42679,Temp.,34.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página8,20.0,,0,84.6,42680,Temp.,34.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página8,20.0,,0,92.01,42715,Temp.,34.2,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página8,20.0,,0,94.59,42727,Temp.,34.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página8,20.0,,0,94.8,42728,Temp.,34.2,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página8,20.0,,0,97.96,42740,Temp.,34.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página9,20.0,,1,80.2,84670,Temp.,31.8,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página9,20.0,,1,91.33,84722,Temp.,32.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página9,20.0,,1,96.79,84749,Temp.,32.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página9,20.0,,1,102.51,84774,Temp.,32.2,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página9,20.0,,1,113.63,84825,Temp.,32.4,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página9,20.0,,1,118.94,84851,Temp.,32.5,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página9,20.0,,1,125.07,84878,Temp.,32.6,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página9,20.0,,1,130.78,84906,Temp.,32.7,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página9,20.0,,1,131.09,84907,Temp.,32.6,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página9,20.0,,1,131.29,84908,Temp.,32.7,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página10,20.0,,1,77.77,86248,Temp.,34.6,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página10,20.0,,1,77.97,86249,Temp.,34.5,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página10,20.0,,1,78.91,86253,Temp.,34.6,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página10,20.0,,1,84.68,86278,Temp.,34.7,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página10,20.0,,1,94.29,86325,Temp.,34.9,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página10,20.0,,1,100.06,86350,Temp.,35.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página10,20.0,,1,105.52,86376,Temp.,35.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página10,20.0,,1,105.72,86377,Temp.,35.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página10,20.0,,1,105.93,86378,Temp.,35.1,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página10,20.0,,1,111.28,86401,Temp.,35.2,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página11,20.0,,1,80.86,87829,Temp.,36.6,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página11,20.0,,1,90.27,87872,Temp.,36.7,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página11,20.0,,1,90.67,87874,Temp.,36.6,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página11,20.0,,1,90.87,87875,Temp.,36.7,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página11,20.0,,1,109.49,87959,Temp.,36.9,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página11,20.0,,1,117.77,87999,Temp.,37.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página11,20.0,,1,117.97,88000,Temp.,36.9,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página11,20.0,,1,118.58,88003,Temp.,37.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página11,20.0,,1,119.19,88006,Temp.,36.9,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página11,20.0,,1,119.6,88008,Temp.,37.0,0.10000000000000142
dia_20_mais,mudanca_abrupta,Página12,20.0,,1,66.31,89402,Temp.,36.0,0.10000000000000142
